Epoch,Train Total Loss,Train Token Acc,Train CE Loss,Train Halt Loss,Train Halt Acc,Test CE Loss,Test Token Acc,Test Puzzle Acc,Eval Token Acc,Eval Puzzle Acc,Epoch Time (s),Peak GPU MB,Throughput (examples/s)
36,1.6170286118984223,0.43044767081737517,1.6169229209423066,0.00010569776934752894,0.0,1.4578288927782534,0.4299675885398509,0.0,0.4299675885398509,0.0,21.829163074493408,646.01611328125,458.1027667379809
37,1.6355146288871765,0.43389026671648023,1.6353442966938019,0.00017033846819284362,0.0,1.4500718334685225,0.43270658912727966,0.0,0.43270658912727966,0.0,21.869683265686035,646.01611328125,457.25399305120243
38,1.6317339897155763,0.43717197328805923,1.6314903974533081,0.00024359506901974786,0.0,1.453876442251136,0.43566369985119774,0.0,0.43566369985119774,0.0,22.17538857460022,646.01611328125,450.9503843127259
39,1.6894053161144256,0.4396529942750931,1.688793683052063,0.0006116346728843973,0.0,1.4396404999220342,0.43817495459072814,0.0,0.43817495459072814,0.0,21.754732847213745,646.01611328125,459.67008973317536
40,1.6681119859218598,0.44195289760828016,1.6676378130912781,0.00047417759045226477,0.0,1.4192898505825107,0.44214402990681784,0.0,0.44214402990681784,0.0,21.890100717544556,646.01611328125,456.8275006603859
41,1.6681600868701936,0.44606602638959886,1.667456614971161,0.0007034673406536752,0.0,1.4003708176405032,0.4448866421316207,0.0,0.4448866421316207,0.0,21.898750066757202,646.01611328125,456.6470675045617
42,1.641587895154953,0.44949462115764616,1.6409138143062592,0.0006740862457300945,0.0,1.375887474482631,0.4485997235443055,0.0,0.4485997235443055,0.0,23.996013402938843,646.01611328125,416.73588991975134
43,1.6152937829494476,0.45221093744039537,1.614499717950821,0.0007940574749441042,0.0,1.3483543345483684,0.45201548367522243,0.0,0.45201548367522243,0.0,22.07356023788452,646.01611328125,453.0306797920686
44,1.5923604488372802,0.4549316123127937,1.5915586590766906,0.0008017973928585607,0.0,1.3266079167476867,0.4545977917335224,0.0,0.4545977917335224,0.0,21.77717351913452,646.01611328125,459.19641459501145
45,1.5761718690395354,0.4570834681391716,1.5753018498420714,0.0008700137164630887,0.0,1.3048536813576632,0.4565440308455982,0.0,0.4565440308455982,0.0,22.142277479171753,646.01611328125,451.6247260204625
46,1.5503374576568603,0.4596178561449051,1.5494772613048553,0.0008601938225482164,0.0,1.2906626243568218,0.4579555370617144,0.0,0.4579555370617144,0.0,21.865880966186523,646.01611328125,457.33350581502003
47,1.53068705201149,0.46095153093338015,1.5297703742980957,0.0009166783686197406,0.0,1.2687616325175213,0.46004366149480924,0.0,0.46004366149480924,0.0,22.041869640350342,646.01611328125,453.6820225854968
48,1.5056446611881256,0.46304445862770083,1.5048205375671386,0.0008241320336529325,0.0,1.24890855380467,0.462984213348451,0.0,0.462984213348451,0.0,21.820276975631714,646.01611328125,458.28932470324395
49,1.4739487648010254,0.4644319206476212,1.4730382144451142,0.000910558914077058,0.0,1.2276158153866452,0.46436502061080703,0.0,0.46436502061080703,0.0,22.059322118759155,646.01611328125,453.3230869998513
50,1.4546182811260224,0.46669659167528155,1.4538901686668395,0.0007281050463713733,0.0,1.205545451248529,0.46673391117166374,0.0,0.46673391117166374,0.0,21.89118528366089,646.01611328125,456.8048678233876
51,1.43173668384552,0.4688178673386574,1.4311544597148895,0.0005822300523237738,0.0,1.1916625037897586,0.4675827540511369,0.0,0.4675827540511369,0.0,21.795743703842163,646.01611328125,458.8051748028766
52,1.4095722317695618,0.4705646589398384,1.4090819120407105,0.0004903159039539771,0.0,1.1761093154080555,0.4704559528005037,0.0,0.4704559528005037,0.0,22.105406045913696,646.01611328125,452.3780282176067
53,1.3840773046016692,0.47276301831007006,1.3835991144180297,0.00047818903690737886,0.0,1.1670430530647389,0.4711832419651184,0.0,0.4711832419651184,0.0,21.773539781570435,646.01611328125,459.27304886200466
54,1.3854521751403808,0.4746051713824272,1.385022360086441,0.0004298094865903399,0.0,1.160274529428228,0.4746923993993325,0.0,0.4746923993993325,0.0,21.694451570510864,646.01611328125,460.94735179168754
55,1.370164978504181,0.47653602957725527,1.3697686791419983,0.00039630698117811204,0.0,1.1519158455130551,0.47420875212182145,0.0,0.47420875212182145,0.0,22.02991509437561,646.01611328125,453.928213393481
56,1.3636589527130127,0.4780464172363281,1.363213562965393,0.0004453877710877085,0.0,1.147820554691712,0.4770429808348778,0.0,0.4770429808348778,0.0,21.88514518737793,646.01611328125,456.9309417132592
57,1.346995609998703,0.47966260462999344,1.3466386258602143,0.0003569727173262907,0.0,1.1398862815365087,0.4767612331066524,0.0,0.4767612331066524,0.0,22.155619144439697,646.01611328125,451.3527667544176
58,1.340201073884964,0.48065557777881623,1.339838021993637,0.0003630481373508498,0.0,1.1370838554373088,0.4792466570620964,0.0,0.4792466570620964,0.0,21.749078512191772,646.01611328125,459.7895949657982
59,1.3297581911087035,0.48242861926555636,1.3294213533401489,0.00033683766616665557,0.0,1.1327567392053672,0.4823910634035637,0.0,0.4823910634035637,0.0,21.96516466140747,646.01611328125,455.26633440494436
60,1.3171290099620818,0.4838400259613991,1.316762739419937,0.0003662696520534222,0.0,1.1239184729989447,0.48134999817855134,0.0,0.48134999817855134,0.0,22.059982299804688,646.01611328125,453.30952056514286
61,1.3103503227233886,0.48453080356121064,1.3099679112434388,0.0003824155177059093,0.0,1.117542159615071,0.48338753645269983,0.0,0.48338753645269983,0.0,22.047417402267456,646.01611328125,453.5678631897972
62,1.3082940399646759,0.48671978861093523,1.3079534351825715,0.0003406068555162424,0.0,1.1124006088363056,0.48643610032938295,0.0,0.48643610032938295,0.0,22.360079765319824,646.01611328125,447.22559601553223
63,1.3068594455718994,0.48854625076055525,1.3065248548984527,0.0003345973343794894,0.0,1.1054472496088135,0.48671917159101286,0.0,0.48671917159101286,0.0,21.815843105316162,646.01611328125,458.3824678113478
64,1.3047509789466858,0.48989008367061615,1.304422777891159,0.0003282005986247377,0.0,1.1025838955839955,0.48676599771433826,0.0,0.48676599771433826,0.0,21.824374198913574,646.01611328125,458.2032872446718
65,1.2970197677612305,0.49076077491045,1.2966359674930572,0.0003837988252474476,0.0,1.1021363218529172,0.48929204274032073,0.0,0.48929204274032073,0.0,22.134703159332275,646.01611328125,451.77926841923204
66,1.2843773543834687,0.49159950017929077,1.2839993774890899,0.0003779769958436901,0.0,1.0974088205840917,0.4900324295205008,0.0,0.4900324295205008,0.0,21.780384063720703,646.01611328125,459.1287265983921
67,1.276520347595215,0.49322663694620134,1.2761588096618652,0.00036153770717579567,0.0,1.0940149171011788,0.49107130016166417,0.0,0.49107130016166417,0.0,21.888426065444946,646.01611328125,456.86245187756583
68,1.266585075855255,0.49446713626384736,1.2661939442157746,0.0003911381333515083,0.0,1.088421026673213,0.4922199542600364,0.0,0.4922199542600364,0.0,22.013631582260132,646.01611328125,454.26398468749625
69,1.264945375919342,0.49629856646060944,1.2645361721515656,0.00040919659620908223,0.0,1.084657346220917,0.49430966005631277,0.0,0.49430966005631277,0.0,21.73405623435974,646.01611328125,460.1073951483952
70,1.2553433716297149,0.4971774458885193,1.2549584329128265,0.00038493357735988013,0.0,1.079427742496241,0.49512923323069014,0.0,0.49512923323069014,0.0,22.09294295310974,646.01611328125,452.63322415778146
71,1.2448668777942657,0.4989041104912758,1.2444853067398072,0.00038157491667907035,0.0,1.0725145438104218,0.4970167153684048,0.0,0.4970167153684048,0.0,21.791470050811768,646.01611328125,458.89515377726815
72,1.2412145733833313,0.501426811516285,1.2408278703689575,0.00038670065701169355,0.0,1.0629182919751645,0.49923474527444445,0.0,0.49923474527444445,0.0,21.7759108543396,646.01611328125,459.2230408588009
73,1.2451351702213287,0.503110122680664,1.244773554801941,0.00036160581224093486,0.0,1.0588792887207383,0.5008687706389092,0.0,0.5008687706389092,0.0,22.056261777877808,646.01611328125,453.3859862884785
74,1.247234296798706,0.5049175873398781,1.2468509197235107,0.000383377572889758,0.0,1.0540805930952761,0.5028474859117595,0.0,0.5028474859117595,0.0,21.920472621917725,646.01611328125,456.1945434516432
75,1.233905839920044,0.5068991273641587,1.2334980726242066,0.00040776399839150614,0.0,1.0488313892563088,0.5041534446053586,0.0,0.5041534446053586,0.0,22.03611969947815,646.01611328125,453.80040299185777
76,1.2375999748706819,0.5084263175725937,1.2372251152992249,0.00037485873909473197,0.0,1.0486279760665524,0.5063240223589013,0.0,0.5063240223589013,0.0,21.818259477615356,646.01611328125,458.33170195173415
77,1.2486335992813111,0.5096698731184006,1.2482223391532898,0.0004112504568284798,0.0,1.0502644768638703,0.5083728322249637,0.0,0.5083728322249637,0.0,22.173467874526978,646.01611328125,450.98944633230167
78,1.2336464941501617,0.5111168026924133,1.2332044541835785,0.0004420475103051577,0.0,1.0465512278582225,0.5095269998612184,0.0,0.5095269998612184,0.0,21.84980010986328,646.01611328125,457.67009078887963
79,1.2303018867969513,0.5129930138587951,1.2298838078975678,0.0004180766933177522,0.0,1.0435778589571936,0.5111066881955103,0.0,0.5111066881955103,0.0,22.10744023323059,646.01611328125,452.3364032425877
80,1.2310618460178375,0.5143095821142196,1.2306607127189637,0.0004011320532322709,0.0,1.0405763664776708,0.5108215033502902,0.0,0.5108215033502902,0.0,21.864713668823242,646.01611328125,457.35792160219034
81,1.2318723976612092,0.5151001155376435,1.2314769983291627,0.0003953956300406051,0.0,1.0400543670388747,0.5136022427757485,0.0,0.5136022427757485,0.0,22.019612312316895,646.01611328125,454.14060239409383
82,1.2242640435695649,0.516739872097969,1.223870611190796,0.0003934213833426818,0.0,1.040859677168128,0.5136168914470488,0.0,0.5136168914470488,0.0,22.09385585784912,646.01611328125,452.61452162716876
83,1.2315102159976958,0.5173688143491745,1.2311200857162476,0.00039013341884184323,0.0,1.0446613035536851,0.5155574673601848,0.0,0.5155574673601848,0.0,21.717897176742554,646.01611328125,460.4497350097451
84,1.246177077293396,0.5169566154479981,1.2457820117473601,0.0003950769547376166,0.0,1.0538128086210163,0.5158821003056034,0.0,0.5158821003056034,0.0,22.094640731811523,646.01611328125,452.59844327779246
85,1.239205116033554,0.5172659516334533,1.2388130009174347,0.0003921147406801935,0.0,1.0487216788977745,0.5159727127875312,0.0,0.5159727127875312,0.0,21.764509201049805,646.01611328125,459.46361149819325
86,1.2382660031318664,0.5177812695503234,1.237891471385956,0.00037452750257230093,0.0,1.0506673334008556,0.5163189223257162,0.0,0.5163189223257162,0.0,21.96464467048645,646.01611328125,455.27711237855095
87,1.225628536939621,0.518538972735405,1.2252275705337525,0.00040096823358922346,0.0,1.0548093692731049,0.5151406078448307,0.0,0.5151406078448307,0.0,21.839655876159668,646.01611328125,457.8826725432096
88,1.224622941017151,0.5193704187870025,1.2242314636707305,0.0003914773958968862,0.0,1.0524076455730502,0.5172020603900382,0.0,0.5172020603900382,0.0,22.02622938156128,646.01611328125,454.0041705173222
89,1.2229717195034027,0.518947359919548,1.2226085305213927,0.00036317850754137755,0.0,1.0532325174271628,0.5164622784238173,0.0,0.5164622784238173,0.0,21.793269634246826,646.01611328125,458.8572604216118
90,1.2225501894950868,0.5202683657407761,1.222183930873871,0.00036626373184849996,0.0,1.0541050943566292,0.5183531518565541,0.0,0.5183531518565541,0.0,21.878701210021973,646.01611328125,457.0655224917694
91,1.2328463971614838,0.5200043052434922,1.2324905812740325,0.0003558184689609799,0.0,1.0680097074543304,0.5150911814508369,0.0,0.5150911814508369,0.0,22.094629526138306,646.01611328125,452.59867282091506
92,1.248384690284729,0.5189846873283386,1.2480376780033111,0.0003470061463304384,0.0,1.061632364627524,0.5155095294226169,0.0,0.5155095294226169,0.0,22.004173517227173,646.01611328125,454.45924120580815
93,1.228892308473587,0.5205615758895874,1.2285492181777955,0.0003430914075580222,0.0,1.0586789013687115,0.5165482830193083,0.0,0.5165482830193083,0.0,22.28789472579956,646.01611328125,448.67405033210275
94,1.2213627219200134,0.5211802661418915,1.2210253715515136,0.00033734782773539855,0.0,1.0537379144467685,0.5191638391762611,0.0,0.5191638391762611,0.0,21.82436776161194,646.01611328125,458.203422396022
95,1.223804634809494,0.5218542367219925,1.223474806547165,0.000329830823466233,0.0,1.0598032972425873,0.5156723212531923,0.0,0.5156723212531923,0.0,22.052640914916992,646.01611328125,453.4604285528331
96,1.2425496339797975,0.5208541810512543,1.2422416806221008,0.0003079492453253171,0.0,1.0525835644246302,0.5184778353925479,0.0,0.5184778353925479,0.0,21.907554149627686,646.01611328125,456.4635527864231
97,1.2297816216945647,0.5224092960357666,1.2294372916221619,0.0003443310328294035,0.0,1.0504868769472506,0.5194404965162854,0.0,0.5194404965162854,0.0,22.171610355377197,646.01611328125,451.02722985453954
98,1.2260088980197907,0.5233965635299682,1.2256853461265564,0.00032355306902903745,0.0,1.051644441001929,0.5200526284247853,0.0,0.5200526284247853,0.0,21.865246295928955,646.01611328125,457.3467805785421
99,1.2284402549266815,0.5232259094715118,1.228121429681778,0.0003188293703715783,0.0,1.0522341472761971,0.5202487986399533,0.0,0.5202487986399533,0.0,22.26311707496643,646.01611328125,449.17340039703663
100,1.2344048023223877,0.5229681670665741,1.2340832233428956,0.00032158311514656347,0.0,1.0561455776847304,0.5185352327892913,0.0,0.5185352327892913,0.0,21.857369422912598,646.01611328125,457.5115974165318
101,1.2354668855667115,0.5230659455060959,1.235153114795685,0.00031377017294292707,0.0,1.0549306178208413,0.520377882889339,0.0,0.520377882889339,0.0,22.06410241127014,646.01611328125,453.2248724014303
102,1.2348779439926147,0.5236723363399506,1.2345411658287049,0.0003367624449311247,0.0,1.0578941164524733,0.5197311563295545,0.0,0.5197311563295545,0.0,22.15073871612549,646.01611328125,451.4522124140317
103,1.239679741859436,0.5238129496574402,1.2393330216407776,0.00034671844914558746,0.0,1.0626493503337333,0.5194514693272894,0.0,0.5194514693272894,0.0,21.615130186080933,646.01611328125,462.63889756442467
104,1.2340431272983552,0.524193999171257,1.233715558052063,0.00032756201399026564,0.0,1.0585807216946785,0.5212340318117534,0.0,0.5212340318117534,0.0,21.80649971961975,646.01611328125,458.5788699963982
105,1.2239035367965698,0.5249347567558289,1.2235306560993195,0.00037287873274184484,0.0,1.06542389026277,0.5211864390904332,0.0,0.5211864390904332,0.0,22.132763862609863,646.01611328125,451.8188538076606
106,1.225731325149536,0.5253711402416229,1.225367134809494,0.00036420222313611434,0.0,1.066595514807805,0.5214320131854918,0.0,0.5214320131854918,0.0,21.709816455841064,646.01611328125,460.62112134114716
107,1.2288873970508576,0.5251201748847961,1.2285497069358826,0.0003376964130438984,0.0,1.0687210535310372,0.5213708303165205,0.0,0.5213708303165205,0.0,21.892135858535767,646.01611328125,456.78503297342684
108,1.237284880876541,0.5241723537445069,1.2369682133197784,0.00031665976275690327,0.0,1.0781491759614275,0.5185853110820271,0.0,0.5185853110820271,0.0,21.899951219558716,646.01611328125,456.62202165405097
109,1.2460500180721283,0.5233245462179184,1.245697170495987,0.00035284963960294566,0.0,1.0736509212281455,0.5216962534925262,0.0,0.5216962534925262,0.0,21.928438186645508,646.01611328125,456.028829544734
110,1.2325000584125518,0.5236947506666183,1.2321701765060424,0.0003298824929515918,0.0,1.0837664319874298,0.5203592876112201,0.0,0.5203592876112201,0.0,22.080605268478394,646.01611328125,452.8861359736229
111,1.2425266265869142,0.5239026844501495,1.2421753227710723,0.0003512992843752743,0.0,1.0873701282332653,0.521142186394038,0.0,0.521142186394038,0.0,21.742987871170044,646.01611328125,459.91839112688956
112,1.2384081125259399,0.5236749649047852,1.2380724549293518,0.0003356670087669059,0.0,1.0915895023588407,0.5200595725823834,0.0,0.5200595725823834,0.0,22.106403589248657,646.01611328125,452.3576148253917
113,1.221019208431244,0.5244822233915329,1.220662146806717,0.00035705572227016257,0.0,1.094297158949023,0.5230566858523694,0.0,0.5230566858523694,0.0,21.864702701568604,646.01611328125,457.35815101124547
114,1.215786385536194,0.5254452735185623,1.2154495418071747,0.00033685217495076433,0.0,1.0968607309078189,0.5217626375522798,0.0,0.5217626375522798,0.0,21.90749502182007,646.01611328125,456.46478477068723
115,1.2166013658046722,0.5251479804515838,1.2162712574005128,0.0003301019896753138,0.0,1.0985254919557825,0.5228278114489724,0.0,0.5228278114489724,0.0,22.140689611434937,646.01611328125,451.65711527048956
116,1.2122519254684447,0.5255873680114747,1.2119268596172332,0.0003250721871154387,0.0,1.0981410181839877,0.5222871513545657,0.0,0.5222871513545657,0.0,21.75639843940735,646.01611328125,459.6348990321398
117,1.2153637826442718,0.5263300865888596,1.2150356233119965,0.0003281667392002421,0.0,1.0960959642043124,0.5244168254567116,0.0,0.5244168254567116,0.0,21.990806579589844,646.01611328125,454.73548065677693
118,1.219775027036667,0.5257441580295563,1.2194802284240722,0.0002947908971691506,0.0,1.0924393279211861,0.5224513638106154,0.0,0.5224513638106154,0.0,21.8225576877594,646.01611328125,458.2414281167945
119,1.2265822649002076,0.526608344912529,1.2262912571430207,0.00029100911924615516,0.0,1.0868383612817483,0.5239458632526905,0.0,0.5239458632526905,0.0,22.036406755447388,646.01611328125,453.7944915873367
120,1.2220129013061523,0.527100658416748,1.2217403829097748,0.0002725164376897738,0.0,1.0842701332332436,0.5244666238385309,0.0,0.5244666238385309,0.0,22.07247495651245,646.01611328125,453.05295485450375
121,1.2282324314117432,0.5277925431728363,1.2279807806015015,0.0002516538050258533,0.0,1.0824109528024317,0.5248600624086782,0.0,0.5248600624086782,0.0,21.553627729415894,646.01611328125,463.9590200563885
122,1.2238821387290955,0.5288472473621368,1.2236384630203248,0.00024367324804188683,0.0,1.0808871854592754,0.5248465662862718,0.0,0.5248465662862718,0.0,21.683064222335815,646.01611328125,461.1894286462961
123,1.2297005951404572,0.5292940497398376,1.229465276002884,0.00023532208433607593,0.0,1.0796763517377452,0.5252277133828502,0.0,0.5252277133828502,0.0,22.015608072280884,646.01611328125,454.2232023375573
124,1.2292681336402893,0.5293872326612472,1.2290565609931945,0.00021156619623070584,0.0,1.075492227192941,0.5259365072839196,0.0,0.5259365072839196,0.0,21.385401487350464,646.01611328125,467.6087098909522
125,1.235937476158142,0.5296572744846344,1.235693770647049,0.00024370966420974582,0.0,1.0737823314297286,0.5264238342101579,0.0,0.5264238342101579,0.0,21.358712673187256,646.01611328125,468.1930111150163
126,1.2343280017375946,0.5301824539899826,1.2341069757938385,0.00022103234077803792,0.0,1.074967552039583,0.5264441746920708,0.0,0.5264441746920708,0.0,21.744542837142944,646.01611328125,459.8855020726625
127,1.2619451045989991,0.5279438197612762,1.261701261997223,0.000243839030736126,0.0,1.0851059303445332,0.524561845144983,0.0,0.524561845144983,0.0,21.985924005508423,646.01611328125,454.8364670729585
128,1.246980607509613,0.5279139995574951,1.2467124342918396,0.00026817460093297996,0.0,1.0856000072442302,0.5241763454661242,0.0,0.5241763454661242,0.0,21.773016929626465,646.01611328125,459.2840777335288
129,1.2391501665115356,0.5288192749023437,1.2389590680599212,0.00019108175329165533,0.0,1.0823857611085832,0.5248859412156353,0.0,0.5248859412156353,0.0,22.127674102783203,646.01611328125,451.92278020500163
130,1.2380542576313018,0.5295737385749817,1.237819755077362,0.000234509447182063,0.0,1.080389934215361,0.5259145928352855,0.0,0.5259145928352855,0.0,21.877541303634644,646.01611328125,457.0897552522797
131,1.233232593536377,0.5295552283525466,1.2330572128295898,0.00017537740495754406,0.0,1.071576107356508,0.5268439317875278,0.0,0.5268439317875278,0.0,22.090062618255615,646.01611328125,452.69224324134893
132,1.2324280381202697,0.530370682477951,1.2322163462638855,0.00021169491737964562,0.0,1.0706116923697058,0.5266296079891934,0.0,0.5266296079891934,0.0,21.832757711410522,646.01611328125,458.0273427746449
133,1.2258036851882934,0.5312086254358291,1.2256478905677795,0.00015579283790430055,0.0,1.0703879044939184,0.5262934307209227,0.0,0.5262934307209227,0.0,22.105156898498535,646.01611328125,452.38312697428705
134,1.2288604855537415,0.5314064741134643,1.2286939382553101,0.0001665488183789421,0.0,1.0651917489331224,0.5269651140918454,0.0,0.5269651140918454,0.0,21.87138557434082,646.01611328125,457.21840374538726
135,1.2198586165904999,0.5319911003112793,1.2197104692459106,0.00014815009053563698,0.0,1.0604889329351466,0.5272004593515511,0.0,0.5272004593515511,0.0,22.129962921142578,646.01611328125,451.876039541222
136,1.2135793745517731,0.5325341314077378,1.2134323716163635,0.00014699949533678592,0.0,1.0527848393518757,0.5311666434815663,0.0,0.5311666434815663,0.0,21.80196452140808,646.01611328125,458.67426259595385
137,1.1986022174358368,0.5333022147417068,1.1984426140785218,0.0001596071873791516,0.0,1.0574139362386006,0.5276693944203652,0.0,0.5276693944203652,0.0,21.851402521133423,646.01611328125,457.63652883738575
