Epoch,Train Total Loss,Train Token Acc,Train CE Loss,Train Halt Loss,Train Halt Acc,Test CE Loss,Test Token Acc,Test Puzzle Acc,Eval Token Acc,Eval Puzzle Acc,Epoch Time (s),Peak GPU MB,Throughput (examples/s)
32,1.208569511771202,0.5285634368658065,1.2083273470401763,0.0002421632743791239,0.0,0.9968615201714541,0.5252722202288325,0.0,0.5184042924252895,0.0,44.09904170036316,1310.40087890625,226.76229719335714
33,1.2035686731338502,0.5318566620349884,1.2033335983753204,0.0002350737224334915,0.0,0.984779669932534,0.5308183572338511,0.0,0.5184042924252895,0.0,45.13511848449707,1310.40087890625,221.55696796131778
34,1.1811568319797516,0.5360057353973389,1.1809099972248078,0.0002468352366124426,0.0,0.9745997939502355,0.5315611003819158,0.0,0.5184042924252895,0.0,43.9443793296814,1310.40087890625,227.56038775693187
35,1.1643743097782135,0.5400970876216888,1.1641818970441817,0.00019241442205389844,0.0,0.9644353100376036,0.5358458675859049,0.0,0.5184042924252895,0.0,44.782214879989624,1310.40087890625,223.30293458683695
36,1.1634544819593429,0.5430600374937058,1.1632753223180772,0.00017916291108126698,0.0,0.9590128635667426,0.5365310331522408,0.0,0.5184042924252895,0.0,44.33510446548462,1310.40087890625,225.55489877744876
37,1.1822265803813934,0.5434482961893081,1.1820601880550385,0.00016639181267244082,0.0,0.9552479877743247,0.5411968716120316,0.0,0.5184042924252895,0.0,44.475430965423584,1310.40087890625,224.84324003008027
38,1.1600328177213668,0.5477665811777115,1.1598823219537735,0.0001504934560216733,0.0,0.9553336458546775,0.5381257312494098,0.0,0.5184042924252895,0.0,44.1893355846405,1310.40087890625,226.29894447826544
39,1.178597667813301,0.5473121643066406,1.178464537858963,0.0001331251609372047,0.0,0.950300301174852,0.5429395411984396,0.0,0.5184042924252895,0.0,44.543737173080444,1310.40087890625,224.49845106493217
40,1.1729347556829453,0.5493323892354965,1.1728200614452362,0.00011469332603155956,0.0,0.9469559724480996,0.5452835445109637,0.0,0.5452835445109637,0.0,43.960124492645264,1310.40087890625,227.47888263312464
41,1.1735066920518875,0.5510301619768143,1.173379471898079,0.00012722139217658508,0.0,0.9490830264714959,0.5432974221342701,0.0,0.5452835445109637,0.0,43.88595986366272,1310.40087890625,227.8633082440549
42,1.182662871479988,0.5504233747720718,1.1825326204299926,0.0001302517761359958,0.0,0.9498333780153612,0.5444809525988581,0.0,0.5452835445109637,0.0,44.82361149787903,1310.40087890625,223.09670429999113
43,1.1751954913139344,0.5513908833265304,1.1750640094280242,0.00013148318394087458,0.0,0.9484191057757084,0.5460702175811186,0.0,0.5452835445109637,0.0,44.30587983131409,1310.40087890625,225.7036772110842
44,1.1672125965356828,0.5529347389936448,1.1670904338359833,0.00012216269678901973,0.0,0.9432935086202968,0.546376147729144,0.0,0.5452835445109637,0.0,45.0501012802124,1310.40087890625,221.97508364742242
45,1.1692591220140458,0.5529437184333801,1.1691374987363816,0.00012162176572019287,0.0,0.9407592787436654,0.5478076156201721,0.0,0.5452835445109637,0.0,44.98555779457092,1310.40087890625,222.2935646516947
46,1.167737028002739,0.5538177251815796,1.1676035970449448,0.0001334302556642803,0.0,0.9436082077228417,0.547561255191198,0.0,0.5452835445109637,0.0,44.798112869262695,1310.40087890625,223.22368866705756
47,1.175795167684555,0.5540705621242523,1.1756889998912812,0.00010616849904181466,0.0,0.9420480469814513,0.5483031916560619,0.0,0.5452835445109637,0.0,44.91233563423157,1310.40087890625,222.65597766815176
48,1.1831636160612107,0.5530195742845535,1.183047279715538,0.00011634017864707866,0.0,0.9464072977659489,0.5456048560488888,0.0,0.5452835445109637,0.0,44.82173466682434,1310.40087890625,223.1060460808468
49,1.1957156211137772,0.5519588410854339,1.1955873370170593,0.00012828268518205748,0.0,0.9541072120966692,0.5445860649569559,0.0,0.5452835445109637,0.0,44.96033215522766,1310.40087890625,222.41828564509999
50,1.1833780497312545,0.5535294353961945,1.1832504540681839,0.0001275952330615838,0.0,0.947052738063272,0.5459897220856341,0.0,0.5459897220856341,0.0,44.71377968788147,1310.40087890625,223.64470348522661
51,1.1782274216413497,0.5542210012674331,1.1781093686819077,0.00011805115354945886,0.0,0.9443416187751669,0.5482852593172549,0.0,0.5459897220856341,0.0,44.95516300201416,1310.40087890625,222.44386033150326
52,1.1766733258962632,0.5546030133962632,1.1765516698360443,0.00012165556036052294,0.0,0.9427246258709102,0.5482026089623245,0.0,0.5459897220856341,0.0,44.912524461746216,1310.40087890625,222.6550415467605
53,1.1766109436750412,0.5547690898180008,1.1764859765768052,0.00012496575945988297,0.0,0.9407740485004304,0.5471242061538789,0.0,0.5459897220856341,0.0,44.96314263343811,1310.40087890625,222.4043831082932
54,1.1818661570549012,0.555149045586586,1.1817552357912064,0.00011092587301391177,0.0,0.9416018664548241,0.5471949289410801,0.0,0.5459897220856341,0.0,44.95665788650513,1310.40087890625,222.43646369900088
55,1.18911212682724,0.5550530076026916,1.189006009697914,0.00010611663747113198,0.0,0.9463230359929525,0.5447242804070074,0.0,0.5459897220856341,0.0,44.903258085250854,1310.40087890625,222.700989336109
56,1.2090485602617265,0.553721496462822,1.2089386999607086,0.00010985936823999509,0.0,0.9457970735668847,0.5474599489432559,0.0,0.5459897220856341,0.0,44.994163513183594,1310.40087890625,222.25104811805053
57,1.191278299689293,0.5552723616361618,1.1911907136440276,8.758818148635328e-05,0.0,0.9548317504997115,0.5424144129487561,0.0,0.5459897220856341,0.0,44.97579908370972,1310.40087890625,222.34179722716723
58,1.2242561817169189,0.5527705997228622,1.224160188436508,9.599158984201495e-05,0.0,0.9503606394763143,0.5437987954795505,0.0,0.5459897220856341,0.0,44.941699743270874,1310.40087890625,222.51049820378236
59,1.2172688901424409,0.552679517865181,1.2171657651662826,0.00010312624362995848,0.0,0.9515440495048828,0.54757575037693,0.0,0.5459897220856341,0.0,44.929760217666626,1310.40087890625,222.5696276043767
60,1.207068282365799,0.5528034478425979,1.2069693446159362,9.893843562167604e-05,0.0,0.9534042402560716,0.546771049788154,0.0,0.546771049788154,0.0,44.97578501701355,1310.40087890625,222.34186676713205
61,1.2105292528867722,0.5529093205928802,1.2104325979948043,9.665765974204987e-05,0.0,0.9548018568220208,0.5452161463784825,0.0,0.546771049788154,0.0,44.96513319015503,1310.40087890625,222.3945375122222
62,1.2004803478717805,0.5542902827262879,1.2003784000873565,0.00010194396672886796,0.0,0.9561398769695014,0.54550222969517,0.0,0.546771049788154,0.0,44.96492671966553,1310.40087890625,222.39555870612537
63,1.199716854095459,0.5540512800216675,1.199622306227684,9.454810933675616e-05,0.0,0.9518986242591035,0.5475588699229982,0.0,0.546771049788154,0.0,44.95576190948486,1310.40087890625,222.4408969006969
64,1.1916737526655197,0.5550434917211533,1.1915729731321334,0.00010078356499434448,0.0,0.9484131055507475,0.5484143604522178,0.0,0.546771049788154,0.0,44.935054063797,1310.40087890625,222.54340644171472
65,1.1831271797418594,0.5552973806858063,1.183028221130371,9.895882758428342e-05,0.0,0.9479569536577415,0.5501424065513704,0.0,0.546771049788154,0.0,44.893173694610596,1310.40087890625,222.75101484305387
66,1.1715075224637985,0.5563067227602005,1.1714097499847411,9.777091800060589e-05,0.0,0.9468366999458747,0.5488027940362187,0.0,0.546771049788154,0.0,44.96304774284363,1310.40087890625,222.4048524733649
67,1.158357134461403,0.5572820991277695,1.1582753658294678,8.176520168490242e-05,0.0,0.9412148270133621,0.5523339069784409,0.0,0.546771049788154,0.0,44.87921977043152,1310.40087890625,222.82027297160047
68,1.1678437918424607,0.5565189361572266,1.1677621901035309,8.160057277564192e-05,0.0,0.945308913330189,0.5494970618668249,0.0,0.546771049788154,0.0,44.897369623184204,1310.40087890625,222.7301974242201
69,1.1407704383134842,0.558486846089363,1.1406965047121047,7.39321592845954e-05,0.0,0.9425724585321856,0.5538233999911578,0.0,0.546771049788154,0.0,44.898133993148804,1310.40087890625,222.72640554562784
70,1.132060694694519,0.5592083543539047,1.1319880604743957,7.263472380145686e-05,0.0,0.9369582705578562,0.5546939034583205,0.0,0.5546939034583205,0.0,44.95130753517151,1310.40087890625,222.46293930773078
71,1.1297705560922622,0.5593441545963287,1.12971351146698,5.7048818416660654e-05,0.0,0.9347883657017863,0.5558006401933712,0.0,0.5546939034583205,0.0,44.91743779182434,1310.40087890625,222.63068624586936
72,1.136994555592537,0.5588786780834198,1.1369041353464127,9.041864213941154e-05,0.0,0.9387182117085768,0.5565760230181004,0.0,0.5546939034583205,0.0,44.900676250457764,1310.40087890625,222.7137948706964
73,1.0990416198968886,0.5624070316553116,1.0989990442991258,4.257868163222156e-05,0.0,0.9328668326788896,0.5608021699198799,0.0,0.5546939034583205,0.0,44.94657254219055,1310.40087890625,222.4863751426914
74,1.0855418413877487,0.5631510227918625,1.0854959696531297,4.587141918364068e-05,0.0,0.9356230973620103,0.5502157744570448,0.0,0.5546939034583205,0.0,44.95273232460022,1310.40087890625,222.45588828262473
75,1.100635638833046,0.5626614719629288,1.1005713611841201,6.427417629311094e-05,0.0,0.9335842286270409,0.5531130944701141,0.0,0.5546939034583205,0.0,45.00842046737671,1310.40087890625,222.18064744680973
76,1.0888276487588882,0.5633747994899749,1.0887726247310638,5.5024188395691456e-05,0.0,0.9409408223686726,0.5512269020946493,0.0,0.5546939034583205,0.0,44.93423008918762,1310.40087890625,222.54748729757958
77,1.095063829421997,0.5633424043655395,1.095000195503235,6.363052530105051e-05,0.0,0.9298037557567291,0.5586584373478739,0.0,0.5546939034583205,0.0,44.970622062683105,1310.40087890625,222.36739322976945
78,1.0818064957857132,0.5648004531860351,1.0817719846963882,3.451178654358955e-05,0.0,0.9276419950888174,0.5589648102010999,0.0,0.5546939034583205,0.0,44.9380099773407,1310.40087890625,222.52876807500704
79,1.0639479368925095,0.5677183747291565,1.0639005810022355,4.735131860797992e-05,0.0,0.9249780413313582,0.5623293093272618,0.0,0.5546939034583205,0.0,44.957557916641235,1310.40087890625,222.43201062080948
80,1.0657839983701707,0.5682155966758728,1.0657474398612976,3.65557401892147e-05,0.0,0.9251465922262132,0.5592196992898392,0.0,0.5592196992898392,0.0,44.892467737197876,1310.40087890625,222.75451771865963
81,1.073635670542717,0.5678872734308242,1.0735848009586335,5.086736791781732e-05,0.0,0.9233651178512389,0.5610145992863265,0.0,0.5592196992898392,0.0,44.90537166595459,1310.40087890625,222.69050737156218
82,1.0650801062583923,0.569551283121109,1.0650349706411362,4.513828071139869e-05,0.0,0.9225704103491785,0.5634673434077394,0.0,0.5592196992898392,0.0,45.015653133392334,1310.40087890625,222.14494967711713
83,1.0550234138965606,0.5709860354661942,1.0549781173467636,4.5295889140106735e-05,0.0,0.9223450112718069,0.5636209157130909,0.0,0.5592196992898392,0.0,44.96937584877014,1310.40087890625,222.37355558657345
84,1.0564546048641206,0.5706349015235901,1.0564162403345108,3.837005128843884e-05,0.0,0.9216297816566347,0.5633535411831253,0.0,0.5592196992898392,0.0,44.92178773880005,1310.40087890625,222.60912807267363
85,1.0640476047992706,0.570174840092659,1.0640089124441148,3.86847819754621e-05,0.0,0.9174882170651785,0.5654518149666867,0.0,0.5592196992898392,0.0,44.994831800460815,1310.40087890625,222.2477471267619
86,1.0606542557477951,0.571972981095314,1.06060049533844,5.376437638915377e-05,0.0,0.9159106033477599,0.5656866490407948,0.0,0.5592196992898392,0.0,45.0321204662323,1310.40087890625,222.06371577591113
87,1.0588387966156005,0.572212141752243,1.0587968558073044,4.193838631181279e-05,0.0,0.9179052315814732,0.5660442533129353,0.0,0.5592196992898392,0.0,45.01469802856445,1310.40087890625,222.14966306459317
88,1.0507229149341584,0.5733645290136338,1.0506844490766525,3.8459618917841e-05,0.0,0.9163327651508784,0.5663852887927187,0.0,0.5592196992898392,0.0,44.96695351600647,1310.40087890625,222.38553466692807
89,1.0485625982284545,0.5739884287118912,1.0485150456428527,4.755173540615942e-05,0.0,0.9172289588693845,0.5669429713530921,0.0,0.5592196992898392,0.0,44.996071338653564,1310.40087890625,222.24162471290174
90,1.0677404582500458,0.5708173424005508,1.0676914036273957,4.9059820685215524e-05,0.0,0.9295852581900488,0.5575558115292981,0.0,0.5575558115292981,0.0,44.995073318481445,1310.40087890625,222.24655417757842
91,1.0698622971773148,0.5708120554685593,1.0698235750198364,3.872398629027885e-05,0.0,0.9193699575653954,0.5636099269545973,0.0,0.5575558115292981,0.0,44.93628454208374,1310.40087890625,222.5373125950099
92,1.060099756717682,0.5726365566253662,1.0600524097681046,4.7349993110401556e-05,0.0,0.9259312373673945,0.5624653647944656,0.0,0.5575558115292981,0.0,45.0088005065918,1310.40087890625,222.17877142794424
93,1.0772177934646607,0.5707096517086029,1.0771519035100936,6.588852238564868e-05,0.0,0.9221620297027846,0.5628176555939506,0.0,0.5575558115292981,0.0,44.99699807167053,1310.40087890625,222.23704754864207
94,1.0690000146627425,0.5720118403434753,1.0688959062099457,0.00010411023069423209,0.0,0.9239368789421155,0.5600633502150852,0.0,0.5575558115292981,0.0,44.994229555130005,1310.40087890625,222.25072190084546
95,1.0664557814598083,0.5718691766262054,1.0663407802581788,0.00011499935640131298,0.0,0.9214871873578494,0.562949632905586,0.0,0.5575558115292981,0.0,45.004603147506714,1310.40087890625,222.1994929546225
96,1.0383453398942948,0.5749623358249665,1.0382955431938172,4.9794449438422816e-05,0.0,0.9190655091628612,0.5644762305312815,0.0,0.5575558115292981,0.0,45.00594639778137,1310.40087890625,222.19286117473942
97,1.0416271775960921,0.5747437745332717,1.0415672749280929,5.99001237333141e-05,0.0,0.9220175344776588,0.5657416310062131,0.0,0.5575558115292981,0.0,44.95226240158081,1310.40087890625,222.45821379722895
98,1.0336999475955964,0.5751370549201965,1.0336525678634643,4.737788813145016e-05,0.0,0.9177562720694784,0.5612706265640028,0.0,0.5575558115292981,0.0,44.974584102630615,1310.40087890625,222.3478037546786
99,1.0475504636764525,0.5745402216911316,1.0474955707788467,5.4893122978683095e-05,0.0,0.9164129543968321,0.5706581204191535,0.0,0.5575558115292981,0.0,44.98964047431946,1310.40087890625,222.27339215364705
100,1.0350587040185928,0.5776668906211853,1.0349965304136277,6.21744115051115e-05,0.0,0.9183113514366796,0.5690546015561637,0.0,0.5690546015561637,0.0,45.04382038116455,1310.40087890625,222.0060357975671
101,1.0346690565347672,0.5774194717407226,1.0346343576908112,3.469603616395034e-05,0.0,0.9160349823660769,0.569132781201933,0.0,0.5690546015561637,0.0,44.99158692359924,1310.40087890625,222.26377604731127
102,1.0270799279212952,0.5791887432336807,1.0270438373088837,3.60891739546787e-05,0.0,0.9133035894167625,0.5683839261243188,0.0,0.5690546015561637,0.0,45.003252029418945,1310.40087890625,222.20616397817048
103,1.0328099936246873,0.5785180240869522,1.0327732503414153,3.6747420017491096e-05,0.0,0.9145636311743508,0.5680680156620016,0.0,0.5690546015561637,0.0,45.03328037261963,1310.40087890625,222.0579961587704
104,1.0358215361833571,0.5790537834167481,1.0357855707406998,3.596785663830815e-05,0.0,0.9135933792619959,0.5675524865022294,0.0,0.5690546015561637,0.0,45.01335525512695,1310.40087890625,222.1562899126702
105,1.0299547910690308,0.5795836001634598,1.0299177587032318,3.7036675985291366e-05,0.0,0.9124237296079031,0.5694172184634728,0.0,0.5690546015561637,0.0,45.03171992301941,1310.40087890625,222.0656909639416
106,1.049293151497841,0.5764707624912262,1.0492287307977677,6.442166240958614e-05,0.0,0.9137358161785412,0.5678100776441449,0.0,0.5690546015561637,0.0,44.975478649139404,1310.40087890625,222.34338133478315
107,1.0262193500995636,0.5782469540834427,1.02616728246212,5.2069606044824465e-05,0.0,0.919093362932921,0.5664280826906892,0.0,0.5690546015561637,0.0,45.07819676399231,1310.40087890625,221.83673522601572
108,1.0219559013843535,0.5781976103782653,1.0219166159629822,3.9289731171265883e-05,0.0,0.9147264524464457,0.5644365702067968,0.0,0.5690546015561637,0.0,45.063979148864746,1310.40087890625,221.90672436994328
109,1.0194933533668518,0.5808154821395874,1.0194553405046463,3.801507291427697e-05,0.0,0.9139018436176725,0.569410682662636,0.0,0.5690546015561637,0.0,45.08741784095764,1310.40087890625,221.79136616947596
110,1.023791030049324,0.5821109265089035,1.0237540185451508,3.701295863720588e-05,0.0,0.9133078332530384,0.5685619633220875,0.0,0.5685619633220875,0.0,44.99518394470215,1310.40087890625,222.24600775695743
111,1.0141838133335113,0.5823682725429535,1.014154988527298,2.8818403461627894e-05,0.0,0.9098138443349926,0.5705815281619748,0.0,0.5685619633220875,0.0,45.042750120162964,1310.40087890625,222.0113108840482
112,1.0107155442237854,0.5837042778730392,1.0106817066669465,3.383579592082242e-05,0.0,0.9082289942817595,0.5730765441716728,0.0,0.5685619633220875,0.0,45.054290771484375,1310.40087890625,221.9544427126832
113,1.0109687000513077,0.5840470284223557,1.0109327465295792,3.595469352148939e-05,0.0,0.9089870908214163,0.572547504240895,0.0,0.5685619633220875,0.0,45.087488651275635,1310.40087890625,221.7910178440838
114,1.0040700554847717,0.5847209990024567,1.0040390640497208,3.0994164671938054e-05,0.0,0.9089954903137308,0.5722177670163623,0.0,0.5685619633220875,0.0,45.11726498603821,1310.40087890625,221.64464098376877
115,1.022742673754692,0.582069706916809,1.0226986587047577,4.401121996124857e-05,0.0,0.9119225075833733,0.5675619117572868,0.0,0.5685619633220875,0.0,45.15817189216614,1310.40087890625,221.44386233967015
116,1.0247367829084397,0.581157049536705,1.0246917337179184,4.504992285774279e-05,0.0,0.9126254501989333,0.571281339080224,0.0,0.5685619633220875,0.0,45.2212769985199,1310.40087890625,221.1348432360126
117,1.0124387323856354,0.5826755076646805,1.012384557723999,5.4172543070762916e-05,0.0,0.9114721144660044,0.5679784216545973,0.0,0.5685619633220875,0.0,45.1069598197937,1310.40087890625,221.6952780668634
118,1.0089225947856904,0.5837561696767807,1.0088841915130615,3.84021106583532e-05,0.0,0.9105236514428626,0.5726887075722074,0.0,0.5685619633220875,0.0,45.126607179641724,1310.40087890625,221.59875570063616
119,1.017107319831848,0.5839413493871689,1.0170698285102844,3.7493054333026524e-05,0.0,0.9113661135224396,0.570760504385461,0.0,0.5685619633220875,0.0,45.16566491127014,1310.40087890625,221.40712462985817
120,1.007426565885544,0.586121866106987,1.007392492890358,3.407495923966053e-05,0.0,0.9116143822381341,0.5714550625902689,0.0,0.5714550625902689,0.0,45.09616470336914,1310.40087890625,221.7483474654087
121,1.0204061418771744,0.5839647948741913,1.0203494787216187,5.666587609312046e-05,0.0,0.9076878415470262,0.5734730450928067,0.0,0.5714550625902689,0.0,45.12985706329346,1310.40087890625,221.58279796843271
122,1.0044502854347228,0.5861772805452347,1.0044184178113937,3.187002014328755e-05,0.0,0.9050019190761714,0.5755546149993924,0.0,0.5714550625902689,0.0,45.04463505744934,1310.40087890625,222.0020206012576
123,1.0090566664934157,0.5860622256994248,1.0090274423360825,2.9226431615825275e-05,0.0,0.9067276985391289,0.5739276217923615,0.0,0.5714550625902689,0.0,45.08697485923767,1310.40087890625,221.79354528043135
124,1.0078793853521346,0.5869819045066833,1.0078535437583924,2.5841046772256958e-05,0.0,0.9042780905168224,0.5748728611134444,0.0,0.5714550625902689,0.0,45.07124209403992,1310.40087890625,221.87096550690288
125,1.0001976549625398,0.5894594371318818,1.000171184539795,2.6469013300811638e-05,0.0,0.9043992881913451,0.5732891972359387,0.0,0.5714550625902689,0.0,45.098999977111816,1310.40087890625,221.7344066403933
126,1.0126611292362213,0.587148231267929,1.012621533870697,3.959248588216724e-05,0.0,0.9067394754355526,0.5727954327194223,0.0,0.5714550625902689,0.0,45.08965992927551,1310.40087890625,221.78033756930748
127,1.001500529050827,0.5881786555051803,1.001447966694832,5.2560506384224935e-05,0.0,0.9028252437530361,0.5737594611419604,0.0,0.5714550625902689,0.0,45.08648204803467,1310.40087890625,221.79596956236472
128,0.9849332690238952,0.5897146075963974,0.9848961114883423,3.715874911449646e-05,0.0,0.9050709704076983,0.5778431700447858,0.0,0.5714550625902689,0.0,45.1502525806427,1310.40087890625,221.48270338330968
129,0.9845278799533844,0.5908253610134124,0.9844899892807006,3.789555445337101e-05,0.0,0.9031206065603954,0.572603312300712,0.0,0.5714550625902689,0.0,45.122591733932495,1310.40087890625,221.61847570648146
130,0.987539941072464,0.590983298420906,0.9875116348266602,2.8305119167271185e-05,0.0,0.9040878477165831,0.5764607206961144,0.0,0.5764607206961144,0.0,45.032102823257446,1310.40087890625,222.06380277750128
131,0.9908967018127441,0.5914811015129089,0.9908681392669678,2.8566104720084696e-05,0.0,0.9066561357305356,0.5722491191316748,0.0,0.5764607206961144,0.0,45.01933479309082,1310.40087890625,222.12678276922728
132,1.0037900805473328,0.58953398168087,1.0037554264068604,3.465308483896479e-05,0.0,0.9008529189135203,0.5771413326407749,0.0,0.5764607206961144,0.0,45.010798931121826,1310.40087890625,222.16890696169577
133,0.9898875683546067,0.5921049296855927,0.9898609340190887,2.663439554453362e-05,0.0,0.8971732711243572,0.5789734294714708,0.0,0.5764607206961144,0.0,45.09433627128601,1310.40087890625,221.7573386564631
134,0.9860237300395965,0.5929107874631881,0.9860030353069306,2.0697787817880453e-05,0.0,0.9036162834046251,0.5735243346009936,0.0,0.5764607206961144,0.0,44.953205585479736,1310.40087890625,222.4535462990449
