Epoch,Train Total Loss,Train Token Acc,Train CE Loss,Train Halt Loss,Train JEPA Raw,Train JEPA Weighted,Train Halt Acc,Test CE Loss,Test Token Acc,Test Puzzle Acc,Eval Token Acc,Eval Puzzle Acc,Epoch Time (s),Peak GPU MB,Throughput (examples/s)
26,1.5541274666786193,0.40073069334030154,1.5511187613010406,8.991898284893359e-05,29.18782901763916,0.0029187828069552777,0.0,1.5116187199841977,0.399419007304217,0.0,0.399419007304217,0.0,22.12216019630432,1731.7314453125,452.03542110099073
27,1.5573290646076203,0.4018728703260422,1.5542664229869843,8.74636782101775e-05,29.75191993713379,0.0029751919209957123,0.0,1.510516949918022,0.4007863948261478,0.0,0.4007863948261478,0.0,21.879398107528687,1731.7314453125,457.05096414690706
28,1.55828937292099,0.4033334329724312,1.5551822662353516,7.941862786546012e-05,30.276839447021484,0.003027683892287314,0.0,1.509562271992173,0.402159112778472,0.0,0.402159112778472,0.0,21.968207836151123,1731.7314453125,455.2032680400943
29,1.5596756219863892,0.40406097173690797,1.5565222263336183,7.420545298379036e-05,30.79181823730469,0.003079181769862771,0.0,1.5076196421722523,0.4031072581507103,0.0,0.4031072581507103,0.0,22.2060546875,1731.7314453125,450.3276309424337
30,1.5630487501621246,0.4058344796299934,1.559850001335144,6.903383982720782e-05,31.29717559814453,0.0031297174748033283,0.0,1.5057741022571813,0.4045009710814705,0.0,0.4045009710814705,0.0,21.840729236602783,1731.7314453125,457.86016994528933
31,1.563674169778824,0.40761478096246717,1.560421359539032,6.784889628764797e-05,31.849532890319825,0.003184953215532005,0.0,1.5036257045032326,0.4060832363785612,0.0,0.4060832363785612,0.0,22.250844955444336,1731.7314453125,449.42113524336975
32,1.5702156722545624,0.40927055329084394,1.5669052839279174,6.375610246325226e-05,32.466513061523436,0.0032466512406244875,0.0,1.499931488429663,0.40866414892327124,0.0,0.40866414892327124,0.0,21.972071170806885,1731.7314453125,455.12322995232535
33,1.5810541689395905,0.4117029830813408,1.5776866614818572,6.766785445509139e-05,32.99837226867676,0.0032998371636494992,0.0,1.4950943545914157,0.4108062008391281,0.0,0.4108062008391281,0.0,21.996685028076172,1731.7314453125,454.61395602274524
34,1.5879899322986604,0.41511598229408264,1.584583395719528,6.842694565422859e-05,33.38111686706543,0.0033381115878000855,0.0,1.4892805318278204,0.414662906498655,0.0,0.414662906498655,0.0,21.764597177505493,1731.7314453125,459.46175426280644
35,1.6021465063095093,0.4185309484601021,1.5987069129943847,7.344541954810683e-05,33.66147003173828,0.0033661469351500273,0.0,1.4798426779650025,0.41838120007053126,0.0,0.41838120007053126,0.0,22.039857387542725,1731.7314453125,453.7234440388057
36,1.6066900134086608,0.4221415728330612,1.6032046854496003,8.336336977668175e-05,34.0195972442627,0.003401959640905261,0.0,1.4698224061915142,0.42152408458130125,0.0,0.42152408458130125,0.0,22.179160118103027,1731.7314453125,450.873700660911
37,1.6114600956439973,0.42673020660877226,1.6079153656959533,9.525209097784897e-05,34.49489860534668,0.003449489758349955,0.0,1.4587840606744873,0.42566173990904277,0.0,0.42566173990904277,0.0,21.85792899131775,1731.7314453125,457.49988500612886
38,1.619734925031662,0.4304977640509605,1.6160565614700317,0.00013515968824657322,35.432011413574216,0.0035432010423392057,0.0,1.444841737608644,0.430069313932562,0.0,0.430069313932562,0.0,22.184823751449585,1731.7314453125,450.75859569750185
39,1.6212303996086121,0.4345367833971977,1.6172778964042664,0.0002482494819992329,37.04258689880371,0.003704258590005338,0.0,1.428902639603788,0.43431019292328027,0.0,0.43431019292328027,0.0,21.797380208969116,1731.7314453125,458.77072859816576
40,1.6238523185253144,0.43829805999994276,1.619368886947632,0.0005196979370952344,39.6372631072998,0.003963726200163364,0.0,1.4049270428699097,0.4373039929759993,0.0,0.4373039929759993,0.0,22.1173996925354,1731.7314453125,452.1327162783512
41,1.606958144903183,0.4408003628253937,1.6021714329719543,0.0005655377242968775,42.211839294433595,0.004221183806657791,0.0,1.38132751406538,0.43905861599970675,0.0,0.43905861599970675,0.0,21.8444185256958,1731.7314453125,457.78284225038556
42,1.5935927391052247,0.4433997333049774,1.5886564075946807,0.00048455583028203877,44.51787490844727,0.004451787425205111,0.0,1.3552721561300265,0.44178413911824077,0.0,0.44178413911824077,0.0,22.245957612991333,1731.7314453125,449.51987115898027
43,1.580494499206543,0.44590685814619063,1.5752032220363616,0.0006769551933401633,46.143334579467776,0.00461433338932693,0.0,1.3344479868544794,0.4425745955318862,0.0,0.4425745955318862,0.0,22.07276678085327,1731.7314453125,453.0469650354104
44,1.5491626143455506,0.4474054351449013,1.543884664773941,0.000570266185203592,47.07662010192871,0.004707661923021078,0.0,1.3104348107631212,0.44653310509484273,0.0,0.44653310509484273,0.0,21.961031198501587,1731.7314453125,455.3520237557108
45,1.5288185238838197,0.44947653710842134,1.5234320223331452,0.0005722355887225351,48.14273643493652,0.004814273491501808,0.0,1.285669481638846,0.44923763280197726,0.0,0.44923763280197726,0.0,22.049296140670776,1731.7314453125,453.52921636145174
46,1.5150712788105012,0.4524804100394249,1.509555411338806,0.0005988149940308319,49.170487594604495,0.004917048569768667,0.0,1.2650345016911302,0.45237096263767734,0.0,0.45237096263767734,0.0,21.884701013565063,1731.7314453125,456.94021562376275
47,1.4826320946216582,0.45460153818130494,1.4770653665065765,0.0006035318368602449,49.631840515136716,0.004963183868676424,0.0,1.2447519660284676,0.4545182908634874,0.0,0.4545182908634874,0.0,22.182058334350586,1731.7314453125,450.81479136290284
48,1.4536198556423188,0.4570882633328438,1.4480032324790955,0.0006191451835080828,49.97481002807617,0.004997480800375343,0.0,1.2243364145911635,0.4561636260288968,0.0,0.4561636260288968,0.0,21.954267978668213,1731.7314453125,455.4922992520846
49,1.418961948156357,0.45862530171871185,1.4134103298187255,0.00045156341673274915,51.000497055053714,0.005100049497559667,0.0,1.2035281383962377,0.45728377997875214,0.0,0.45728377997875214,0.0,21.97348690032959,1731.7314453125,455.0939068232273
50,1.407690966129303,0.46102913171052934,1.4021082460880279,0.0003672978229827783,52.15425071716309,0.005215424858033657,0.0,1.188986767868153,0.46020459977246947,0.0,0.46020459977246947,0.0,22.122320413589478,1731.7314453125,452.0321473084315
51,1.3814274668693542,0.4630001723766327,1.3757814764976501,0.00035693125105715765,52.8905834197998,0.005289058154448867,0.0,1.1758225882024511,0.4624616103585061,0.0,0.4624616103585061,0.0,21.93413233757019,1731.7314453125,455.9104434175113
52,1.375621771812439,0.46586231887340546,1.369943332672119,0.0003134331913393629,53.65008277893067,0.005365008115768432,0.0,1.1653431125760945,0.46457017182437904,0.0,0.46457017182437904,0.0,22.117510080337524,1731.7314453125,452.1304596980835
53,1.3639491021633148,0.4673901006579399,1.3582233011722564,0.0003343634394785124,53.91426734924316,0.005391426617279649,0.0,1.1577558990829504,0.4670088192308209,0.0,0.4670088192308209,0.0,21.866759061813354,1731.7314453125,457.3151408369122
54,1.3445526540279389,0.47016834616661074,1.338843834400177,0.00030990644882524236,53.989205551147464,0.005398920457810164,0.0,1.1481853421894748,0.4694960706892083,0.0,0.4694960706892083,0.0,22.0769624710083,1731.7314453125,452.96086421001553
55,1.3378864049911499,0.47217144519090654,1.332160633802414,0.00031649153389176523,54.0927677154541,0.005409276625141501,0.0,1.1481065312828913,0.47119396589425805,0.0,0.47119396589425805,0.0,21.935405731201172,1731.7314453125,455.88397691572607
56,1.3310268700122834,0.4740750640630722,1.3253041446208953,0.00030212572456251343,54.20597038269043,0.005420596897602081,0.0,1.1370837108274927,0.47358042221814034,0.0,0.47358042221814034,0.0,22.144949197769165,1731.7314453125,451.57023891512824
57,1.318040817975998,0.4766397163271904,1.3123582899570465,0.00030541919406682345,53.77095527648926,0.005377095425501466,0.0,1.1306897709213792,0.4755423244711273,0.0,0.4755423244711273,0.0,21.948574781417847,1731.7314453125,455.6104484955544
58,1.302923220396042,0.4791748940944672,1.2972869455814362,0.0002767776197341027,53.59482841491699,0.005359482765197754,0.0,1.1246980614869992,0.4771781200430295,0.0,0.4771781200430295,0.0,21.992214918136597,1731.7314453125,454.70636028357353
59,1.2958395957946778,0.4804898172616959,1.2901888847351075,0.00028489975666558167,53.65803337097168,0.005365803185850382,0.0,1.1167842283953189,0.4798750003876467,0.0,0.4798750003876467,0.0,22.24712610244751,1731.7314453125,449.49626095299806
60,1.2925111949443817,0.4826424613595009,1.2868569195270538,0.0002877487335437266,53.66523818969726,0.005366523750126362,0.0,1.1072011780507918,0.4813784584583439,0.0,0.4813784584583439,0.0,22.05642342567444,1731.7314453125,453.38266349927136
61,1.2834948301315308,0.48448562771081927,1.2778537452220917,0.0002549826982450495,53.86081085205078,0.0053860809653997425,0.0,1.0992909034862934,0.4838652790097867,0.0,0.4838652790097867,0.0,22.222374439239502,1731.7314453125,449.9969176265136
62,1.2720697283744813,0.4868684262037277,1.266407310962677,0.00026123824063904044,54.01169052124023,0.005401168903335929,0.0,1.0917302367184987,0.48547819935092046,0.0,0.48547819935092046,0.0,22.182239055633545,1731.7314453125,450.8111185223358
63,1.2684426844120025,0.48916867673397063,1.2627852380275726,0.0002450636719027807,54.12386932373047,0.005412386870011688,0.0,1.085129735400544,0.487566080783239,0.0,0.487566080783239,0.0,22.110904932022095,1731.7314453125,452.26552376504094
64,1.262297695875168,0.49032205045223237,1.2566257655620574,0.0002306473616058657,54.412899780273435,0.005441289907321334,0.0,1.079010808727643,0.4891941655634679,0.0,0.4891941655634679,0.0,22.164490222930908,1731.7314453125,451.1721180780514
65,1.253414785861969,0.49216467291116717,1.247733199596405,0.00021441500139257548,54.67162094116211,0.005467161955311895,0.0,1.0755449700875086,0.490944594253062,0.0,0.490944594253062,0.0,22.181980848312378,1731.7314453125,450.8163661479677
66,1.2506420016288757,0.4938499748706818,1.2449350535869599,0.0002030518517134617,55.03872299194336,0.005503872223198414,0.0,1.0708166440231748,0.49187548851851404,0.0,0.49187548851851404,0.0,22.18102478981018,1731.7314453125,450.83579747829936
67,1.2550006806850433,0.4951783612370491,1.2492909908294678,0.00017357042524990897,55.36101036071777,0.005536100873723626,0.0,1.0657851557466078,0.4939949345069128,0.0,0.4939949345069128,0.0,22.128722190856934,1731.7314453125,451.9013756759875
68,1.2418164432048797,0.49622186571359633,1.2361214637756348,0.0001854869391538714,55.094879150390625,0.005509487725794316,0.0,1.0672003375704582,0.4944947108662446,0.0,0.4944947108662446,0.0,22.10545063018799,1731.7314453125,452.3771158206404
69,1.246134054660797,0.497561015188694,1.240445327758789,0.0001869178551718038,55.01813888549805,0.005501813674345613,0.0,1.063593754756826,0.4952653253554721,0.0,0.4952653253554721,0.0,22.124567985534668,1731.7314453125,451.98622664804714
70,1.2403464913368225,0.4981644436717033,1.2346876204013824,0.00017090871260756096,54.879736328125,0.005487973522394896,0.0,1.0636984742005282,0.4964601333652224,0.0,0.4964601333652224,0.0,22.179954290390015,1731.7314453125,450.857556741347
71,1.2433747589588164,0.49953399449586866,1.2377263367176057,0.00018928233912494976,54.59130973815918,0.005459130788221955,0.0,1.0598600915211454,0.4964506757100616,0.0,0.4964506757100616,0.0,22.158473253250122,1731.7314453125,451.29463053296047
72,1.2528279662132262,0.4996211424469948,1.2472400605678557,0.00017362781145515745,54.14289665222168,0.005414289468899369,0.0,1.0604453057988792,0.4975937035196341,0.0,0.4975937035196341,0.0,22.164611339569092,1731.7314453125,451.16965268629036
73,1.2353799223899842,0.5005595490336419,1.2298183679580688,0.00016129305149681518,54.002821350097655,0.0054002819582819935,0.0,1.05537491488399,0.49861389820714264,0.0,0.49861389820714264,0.0,22.197303771972656,1731.7314453125,450.5051650744386
74,1.2311985969543457,0.5011088475584984,1.2256463050842286,0.00017605359898893816,53.76225471496582,0.005376225337386131,0.0,1.0569816038337227,0.499694360442658,0.0,0.499694360442658,0.0,22.138506650924683,1731.7314453125,451.7016507787945
75,1.2282150864601136,0.5021579205989838,1.2227085769176482,0.0001462925814849951,53.602272033691406,0.005360227031633258,0.0,1.0529646851825945,0.4990419585609551,0.0,0.4990419585609551,0.0,22.130966901779175,1731.7314453125,451.8555399943267
76,1.2224291801452636,0.5032694339752197,1.2169146835803986,0.00014621902519148486,53.682898330688474,0.005368289723992348,0.0,1.0514580487627672,0.5008147982001016,0.0,0.5008147982001016,0.0,22.128876209259033,1731.7314453125,451.89823041333926
77,1.2186839401721954,0.5036005184054375,1.2131571650505066,0.00015002587315404492,53.76749801635742,0.005376749625429511,0.0,1.050514484288906,0.5012246076621963,0.0,0.5012246076621963,0.0,22.18620014190674,1731.7314453125,450.7306314753444
78,1.2173007369041442,0.5045416265726089,1.211823832988739,0.00013618916709680514,53.40690536499024,0.0053406903520226475,0.0,1.0500566370550715,0.5019815765122813,0.0,0.5019815765122813,0.0,22.16990041732788,1731.7314453125,451.06201704830625
79,1.2176303207874297,0.5054713219404221,1.21218701004982,0.00012744223713530403,53.158639907836914,0.005315863853320479,0.0,1.046549342807211,0.5024639023129646,0.0,0.5024639023129646,0.0,22.182186126708984,1731.7314453125,450.8121942029539
80,1.2171538710594176,0.5062183126807213,1.211745285987854,0.00011795510145025669,52.90607833862305,0.005290607735514641,0.0,1.0456118126902685,0.5044699620464523,0.0,0.5044699620464523,0.0,22.17689800262451,1731.7314453125,450.9196912398008
81,1.2178899228572846,0.5069982349872589,1.2124961018562317,0.00011335790331944859,52.80455627441406,0.005280455527827144,0.0,1.0458970384505413,0.5036601443700582,0.0,0.5036601443700582,0.0,22.15014934539795,1731.7314453125,451.46422464540456
82,1.2174979627132416,0.5081003069877624,1.2121412754058838,0.00010774017500809804,52.48942184448242,0.005248942133039236,0.0,1.0410235073173884,0.5031158657469414,0.0,0.5031158657469414,0.0,22.144175052642822,1731.7314453125,451.58602550003496
83,1.2293408393859864,0.5087561279535293,1.2239993691444397,9.324330094392585e-05,52.482461547851564,0.005248246109113097,0.0,1.0392925438378682,0.5072832529683379,0.0,0.5072832529683379,0.0,22.1206476688385,1731.7314453125,452.0663295987967
84,1.2271048247814178,0.5094979047775269,1.2217712342739104,9.867845292321761e-05,52.349150848388675,0.005234914924949407,0.0,1.0379435060676594,0.5046610810205376,0.0,0.5046610810205376,0.0,22.193330764770508,1731.7314453125,450.58581363883917
85,1.2211846351623534,0.5106194347143174,1.2158972322940826,7.554236653959715e-05,52.1187183380127,0.005211871722713113,0.0,1.0376288970215268,0.5079152234457884,0.0,0.5079152234457884,0.0,22.195737838745117,1731.7314453125,450.5369486993982
86,1.2234374165534974,0.5105550229549408,1.218189924955368,8.375518409593999e-05,51.63745346069336,0.005163745163008571,0.0,1.0434789119996402,0.507793892021618,0.0,0.507793892021618,0.0,22.192471027374268,1731.7314453125,450.6032693549567
87,1.2291730046272278,0.5109703510999679,1.2240281343460082,0.00010263279837092966,50.422254180908205,0.005042225262150169,0.0,1.0407100908692755,0.5075541660009227,0.0,0.5075541660009227,0.0,22.18656086921692,1731.7314453125,450.72330312692367
88,1.2263258516788482,0.5114873707294464,1.2212449252605437,0.00011398453934817392,49.66940879821777,0.004966940730810165,0.0,1.0410046149541332,0.5104762453576843,0.0,0.5104762453576843,0.0,22.131353616714478,1731.7314453125,451.84764444085346
89,1.2165560960769652,0.512219762802124,1.2115457892417907,0.00010503914236324087,49.05270500183106,0.0049052703194320205,0.0,1.04244046595137,0.5101827260007581,0.0,0.5101827260007581,0.0,22.117265939712524,1731.7314453125,452.1354505235007
90,1.2128452599048614,0.5126457124948501,1.2078853666782379,0.00010870145852095569,48.511996841430665,0.004851199686527252,0.0,1.0423169768174105,0.5116697385654612,0.0,0.5116697385654612,0.0,22.116872549057007,1731.7314453125,452.1434926126736
91,1.2057369709014893,0.5136450082063675,1.2008125066757203,0.00011214951227884837,48.12322082519531,0.004812321998178959,0.0,1.0402159381288016,0.5128464052954251,0.0,0.5128464052954251,0.0,22.16384792327881,1731.7314453125,451.1851928697339
92,1.2253986835479735,0.5128402709960938,1.2205245435237884,0.00010123369938810377,47.72912826538086,0.004772912617772818,0.0,1.0412223209191753,0.5127662018338358,0.0,0.5127662018338358,0.0,22.18586254119873,1731.7314453125,450.73749021162405
93,1.226219403743744,0.513562923669815,1.2213602483272552,0.0001408485390129513,47.182948684692384,0.004718294739723206,0.0,1.040739625115083,0.5143117854872281,0.0,0.5143117854872281,0.0,22.18989896774292,1731.7314453125,450.65549935747026
94,1.2190995573997498,0.514005470275879,1.214305967092514,0.00011879505691467817,46.74806289672851,0.004674806119874119,0.0,1.043616702712477,0.5120324910985933,0.0,0.5120324910985933,0.0,22.19182252883911,1731.7314453125,450.61643706841215
95,1.2193665504455566,0.5144950091838837,1.2145909070968628,0.00013155890919733828,46.44085464477539,0.004644085420295596,0.0,1.0414837031618447,0.5149468862909382,0.0,0.5149468862909382,0.0,22.13136887550354,1731.7314453125,451.8473329080272
96,1.21811586022377,0.5155606418848038,1.2133726596832275,0.0001414822247170383,46.01722030639648,0.004601721977815032,0.0,1.0430405421349385,0.5133964260972441,0.0,0.5133964260972441,0.0,22.137922763824463,1731.7314453125,451.71356439733273
97,1.2176950931549073,0.5164360016584396,1.2130123376846313,0.0001386071031447503,45.44128570556641,0.0045441283844411375,0.0,1.0405782288702579,0.5159858766825955,0.0,0.5159858766825955,0.0,22.15412950515747,1731.7314453125,451.38311562510296
98,1.2158470749855042,0.5173536330461502,1.2112128913402558,0.00014313833526102842,44.910477828979495,0.004491047654300928,0.0,1.0403306635038039,0.5156394627856284,0.0,0.5156394627856284,0.0,22.188454151153564,1731.7314453125,450.68484410303574
99,1.2154465734958648,0.5178562134504319,1.2108578860759736,0.0001471674055210316,44.41520538330078,0.004441520432010293,0.0,1.0392398171794328,0.5167916621336348,0.0,0.5167916621336348,0.0,22.167802333831787,1731.7314453125,451.1047080539112
100,1.2171791315078735,0.5182316541671753,1.2126536667346954,0.00015212739599519424,43.73322639465332,0.0043733225669711825,0.0,1.0408824783982145,0.5168903749300839,0.0,0.5168903749300839,0.0,22.18111824989319,1731.7314453125,450.8338978828605
101,1.2178768396377564,0.5197934716939926,1.2134070456027986,0.00016413490739068976,43.05644340515137,0.004305644240230322,0.0,1.040870379016128,0.5182235531743444,0.0,0.5182235531743444,0.0,22.144342184066772,1731.7314453125,451.5826172156592
102,1.2145597279071807,0.5202410817146301,1.2101620495319367,0.00016249232721747862,42.351952743530276,0.004235195182263851,0.0,1.040077022432415,0.5190767314618783,0.0,0.5190767314618783,0.0,22.12809419631958,1731.7314453125,451.9142006211829
103,1.2225062370300293,0.5203386425971985,1.218180960416794,0.00015212132566375677,41.73144683837891,0.00417314451187849,0.0,1.0397196592487954,0.5193417137962276,0.0,0.5193417137962276,0.0,22.132112503051758,1731.7314453125,451.8321510710339
104,1.2207803070545196,0.521485197544098,1.2165051758289338,0.00015633116345270564,41.18807678222656,0.004118807567283511,0.0,1.0384909608750885,0.5204801400694951,0.0,0.5204801400694951,0.0,22.19567036628723,1731.7314453125,450.53831828341146
105,1.2214156627655028,0.5219959586858749,1.217197436094284,0.00014666903807665236,40.715729522705075,0.004071572795510292,0.0,1.0393392579318825,0.5209830655889996,0.0,0.5209830655889996,0.0,22.202049732208252,1731.7314453125,450.4088640740732
106,1.217886221408844,0.5241456061601639,1.2137099266052247,0.0001569965221278837,40.19289855957031,0.004019289836287498,0.0,1.0384605995967948,0.5216071533521787,0.0,0.5216071533521787,0.0,22.207698583602905,1731.7314453125,450.2942960232502
107,1.217875736951828,0.5247237682342529,1.2137749135494231,0.0001372648519463838,39.63554229736328,0.003963554184883833,0.0,1.036096753060962,0.5230822251437651,0.0,0.5230822251437651,0.0,22.189224004745483,1731.7314453125,450.6692076235454
108,1.218734461069107,0.5248580157756806,1.214663302898407,0.00014754896692465997,39.235958862304685,0.003923595859669149,0.0,1.0445140546805634,0.5220984786965368,0.0,0.5220984786965368,0.0,22.14192247390747,1731.7314453125,451.6319669976363
109,1.2327871024608612,0.5231040060520172,1.2287954986095428,0.00015085545528563686,38.40734710693359,0.0038407346000894904,0.0,1.0460893126434623,0.5235013530993289,0.0,0.5235013530993289,0.0,22.199633598327637,1731.7314453125,450.4578850685774
110,1.2124086916446686,0.524246659874916,1.2084636330604552,0.00018029208149528163,37.64777145385742,0.0037647770484909417,0.0,1.0540644724201635,0.523574403498421,0.0,0.523574403498421,0.0,22.143751859664917,1731.7314453125,451.59465583676035
111,1.2030597269535064,0.5241334021091462,1.1991687893867493,0.00017910585738718543,37.1184741973877,0.003711847309023142,0.0,1.058495786230443,0.5227816055819717,0.0,0.5227816055819717,0.0,22.183156728744507,1731.7314453125,450.7924693622253
112,1.1942079365253448,0.5249850690364838,1.1904009103775024,0.00017077799275284645,36.362663650512694,0.0036362662678584455,0.0,1.0601225144637987,0.5247727102863875,0.0,0.5247727102863875,0.0,22.18596363067627,1731.7314453125,450.7354364438387
113,1.18809432387352,0.5251695811748505,1.1843437075614929,0.00016264132063952276,35.8797248840332,0.003587972419336438,0.0,1.0614072123393596,0.5231239452200421,0.0,0.5231239452200421,0.0,22.188981533050537,1731.7314453125,450.67413234379313
114,1.188044583797455,0.5251541495323181,1.1843104839324952,0.00018635894084582125,35.47720603942871,0.0035477204946801066,0.0,1.0625080073716855,0.5250124543833098,0.0,0.5250124543833098,0.0,22.173071146011353,1731.7314453125,450.9975155967003
